,< 0.5 to < 0.5,< 0.5 to > 0.5,> 0.5 to > 0.5,> 0.5 to < 0.5,sample
0,0.3947368421052631,7.105263157894736,83.15789473684211,9.342105263157894,01_Native
1,1.4641288433382138,2.1961932650073206,92.24011713030748,4.099560761346998,02_Misfolded
2,52.93233082706767,16.390977443609025,20.37593984962406,10.300751879699249,03_A8A2
3,30.254618072890665,18.47229156265601,36.66167415543352,14.611416209019804,04_A8A2110
